,X_r,Decision,best_r_quality,top_quality,OC,mean_input,P5_input,P95_input,KG,DL,HP_names,HP_vars,fp,file_number,results_name
0,[40.37714633],False,0.0,0.0,0.6169804746648483,[39.45027929 11.35462795],[38.17315943  6.83038805],[40.53492929 17.80196335],"[array([[57.20356535, 36.73301158,  5.10246461]]), 0.0014470360197097465]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.94211646e+00 4.18220537e+01 4.53629716e+01 1.75756907e+04
 2.93241781e-03]",20,3,Newsvendor_BICO_RESULTS
1,[35.74065653],False,0.0,0.0,0.5890442025673274,[39.34670495 11.39703234],[38.08513961  6.05530859],[40.49017835 18.06550101],"[array([[17.67431336, 43.3730735 , 14.21383877]]), 0.0008729780348755711]","[0, 0.00030862027520501265]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.19112821e+00 4.54915332e+01 5.08790839e+01 1.75756907e+04
 6.12794985e-03]",20,3,Newsvendor_BICO_RESULTS
2,[36.88659073],False,0.0,0.0,0.6058770100406559,[39.59459064 11.4421867 ],[38.41049581  6.98691831],[40.70607897 18.76663084],"[array([[56.7937727 , 36.31621423, 13.56581733]]), 0.00041270562823259027]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.12163606e+00 4.56251074e+01 5.02235652e+01 1.75756907e+04
 5.91573393e-03]",20,3,Newsvendor_BICO_RESULTS
3,[36.05869684],False,0.0,0.0,0.5941489975897163,[39.54512133 12.03956595],[38.08167125  6.79905504],[40.75359808 19.6715734 ],"[array([[18.07821533, 41.39354539, 15.0597895 ]]), 0.0003363089477023684]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.13022834e+00 4.59089521e+01 5.07359241e+01 1.75756907e+04
 5.88605596e-03]",20,3,Newsvendor_BICO_RESULTS
4,[36.35855505],True,0.0,0.0,0.5986771695496065,[39.48943834 10.83637239],[38.40467806  6.63143254],[40.71931681 17.17614932],"[array([[54.43340026, 36.35688824, 13.72836099]]), 0.00020934342724132637]","[0, 0.0004771339245791706]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.09239783e+00 4.56986288e+01 5.04275419e+01 5.56803428e+05
 5.46917410e-03]",20,3,Newsvendor_BICO_RESULTS
5,[36.30747189],False,0.0,0.0,0.5979267266273871,[39.44233428 11.71147153],[38.3528628   6.32837768],[40.46864053 20.34519284],"[array([[54.23488441, 36.16451451, 12.21195048]]), 0.0003305366393069331]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.09241336e+00 4.56987660e+01 5.04276148e+01 5.56803428e+05
 5.46916780e-03]",20,3,Newsvendor_BICO_RESULTS
6,[35.70870048],False,0.0,0.0,0.5885155635429088,[39.32289991 11.12376555],[37.82402573  7.05778902],[40.45664516 17.16284857],"[array([[18.00922822, 39.99027601, 13.24310893]]), 0.0003292964746359206]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.11573319e+00 4.58117874e+01 5.08332388e+01 5.56803428e+05
 5.28189523e-03]",20,3,Newsvendor_BICO_RESULTS
7,[35.9682054],False,0.0,0.0,0.5927265390705267,[39.4050225  10.68744913],[38.2112095   6.50615013],[40.18079428 16.61307795],"[array([[52.72748498, 36.68861021, 13.24398746]]), 8.168292011739853e-05]","[0, 3.089931575021021e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.09423310e+00 4.56089575e+01 5.06634820e+01 5.56803428e+05
 4.89937581e-03]",20,3,Newsvendor_BICO_RESULTS
8,[35.48566635],True,0.0,0.0,0.5847517409697286,[39.34861181 11.84694165],[38.01209134  7.26231885],[40.52548394 20.02139115],"[array([[17.89036131, 39.46190003, 15.24937636]]), 0.00010560791426883487]","[0, 0.0011427144340589624]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.13305315e+00 4.57812814e+01 5.11315103e+01 5.56803428e+05
 4.79201028e-03]",20,3,Newsvendor_BICO_RESULTS
9,[35.45288817],False,0.0,0.0,0.5841881362894745,[39.31956771 11.09312655],[38.35536256  6.6943739 ],[40.63609687 19.02395564],"[array([[18.2366988 , 39.11659753, 16.52557881]]), 6.957266576174126e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.13334321e+00 4.57866683e+01 5.11302966e+01 5.56803428e+05
 4.79225198e-03]",20,3,Newsvendor_BICO_RESULTS
10,[35.41317357],False,0.0,0.0,0.5835018685157307,[39.22772512 11.20281778],[38.02118135  6.44243814],[40.36905121 17.93761612],"[array([[50.78378998, 36.06325183, 15.42264799]]), 0.00010438986659544458]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.11864230e+00 4.55389815e+01 5.09925091e+01 3.94573295e+03
 4.44272001e-03]",20,3,Newsvendor_BICO_RESULTS
11,[35.37630317],True,0.0,0.0,0.5828614551387278,[39.18035297 10.93168701],[38.04839642  6.55163592],[40.32676644 18.46969107],"[array([[17.9981203 , 38.66455105, 16.34880894]]), 0.00014318646271377355]","[0, 0.0008365590686574365]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.11775268e+00 4.54206966e+01 5.09927105e+01 3.94573283e+03
 4.15210298e-03]",20,3,Newsvendor_BICO_RESULTS
12,[35.6776715],False,0.0,0.0,0.5879996332063175,[39.44222198 10.69811379],[38.05146528  6.55843721],[40.67526257 17.46929772],"[array([[18.4451734 , 38.88719998, 17.47424125]]), 0.00010883228893943109]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[2.05927946e+00 4.43602730e+01 5.01035567e+01 9.02238250e+02
 3.81893292e-03]",20,3,Newsvendor_BICO_RESULTS
13,[34.51788709],False,0.0,0.0,0.5671746258087429,[39.45092502 11.53823525],[38.37017275  6.85756461],[40.33008701 20.06434693],"[array([[ 9.69906969, 41.71370832, 20.9173582 ]]), 0.0006203766943335132]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.04718406e+00 2.34299212e+01 2.93756143e+01 5.82397072e+02
 2.14060689e-04]",20,3,Newsvendor_BICO_RESULTS
14,[35.13687267],False,0.0,0.0,0.5786286487477876,[39.2828515 10.8179146],[38.25623055  6.99816611],[40.28275727 18.19237228],"[array([[4.60730768e+01, 4.25988196e+01, 2.21537156e-04]]), 0.0001449340582625469]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.05199656e+00 2.30745797e+01 2.93268541e+01 6.91997292e+02
 1.92724743e-04]",20,3,Newsvendor_BICO_RESULTS
15,[37.88209458],False,0.0,0.0,0.6161820264826035,[39.41954318 10.28868819],[38.17422409  6.64138536],[40.43345319 14.92461116],"[array([[53.52917592, 43.68011496,  8.42148958]]), 0.0001866815670300559]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.00577500e+00 3.98964726e+01 1.71347069e+01 4.87367161e+05
 8.05356424e-04]",20,3,Newsvendor_BICO_RESULTS
16,[36.47756322],False,0.0,0.0,0.6003904861104591,[39.40040771 10.75889496],[38.22742341  6.45716787],[40.55539177 17.02439326],"[array([[3.16129241e-07, 4.79377425e+01, 3.80098374e+01]]), 2.4743466522259006e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.83051348e+00 4.43501568e+01 4.77848484e+01 3.51325098e+05
 4.69080155e-03]",20,3,Newsvendor_BICO_RESULTS
17,[36.7151334],False,0.0,0.0,0.6036558309515192,[39.39833579 10.8974069 ],[38.05014078  6.9999173 ],[40.4975273  18.20030742],"[array([[19.38924616, 42.33300592,  6.92848893]]), 1.0649524039507696e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.74407008e+00 4.39391569e+01 4.74842001e+01 3.51325098e+05
 4.59906150e-03]",20,3,Newsvendor_BICO_RESULTS
18,[36.75059267],True,0.0,0.0,0.6041247993199247,[39.31624977 10.99345443],[38.05351719  6.64030371],[40.26064587 18.01228808],"[array([[19.83722809, 40.98340445, 15.11235863]]), 5.575318797251816e-05]","[0, 0.0013263613608887031]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.72763141e+00 4.37324246e+01 4.73444798e+01 6.85685502e+05
 4.39896996e-03]",20,3,Newsvendor_BICO_RESULTS
19,[37.06897913],True,0.0,0.0,0.608106547277984,[39.62763415 10.96512035],[38.56345015  6.76679819],[40.89269973 16.15772549],"[array([[19.95054812, 41.62085746, 15.1306306 ]]), 8.068830034657637e-05]","[0, 0.00019025515498195366]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.72791565e+00 4.37363513e+01 4.73450207e+01 6.85685502e+05
 4.39905400e-03]",20,3,Newsvendor_BICO_RESULTS
20,[36.71537999],True,0.0,0.0,0.6036591091077089,[39.28237797 12.53968271],[38.26993128  7.82909421],[40.4764033  17.52192914],"[array([[19.74400401, 40.98804618, 18.02449386]]), 0.0001317263054370632]","[0, 0.0006259665805508313]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.72821207e+00 4.37400422e+01 4.73455463e+01 6.85685502e+05
 4.39922710e-03]",20,3,Newsvendor_BICO_RESULTS
21,[36.696529],True,0.0,0.0,0.6034078288268138,[39.26432699 12.03761379],[38.01062492  7.31759083],[40.47500834 17.92754221],"[array([[19.19893781, 41.46750182, 16.85778349]]), 1.5700726607947857e-05]","[0, 0.0007534121916626723]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.72848102e+00 4.37435685e+01 4.73460654e+01 6.85685502e+05
 4.39934250e-03]",20,3,Newsvendor_BICO_RESULTS
22,[36.66751597],True,0.0,0.0,0.6030184280448866,[39.23577641 11.87285547],[38.15984228  7.93852172],[40.28731917 18.28699147],"[array([[19.73446756, 40.88547498, 16.72134665]]), 9.848987026689349e-05]","[0, 0.0006306724194668961]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.72778289e+00 4.37376900e+01 4.73413985e+01 3.29260440e+05
 4.39905667e-03]",20,3,Newsvendor_BICO_RESULTS
23,[36.86790561],True,0.0,0.0,0.6056407183558472,[39.43078088 11.38688842],[38.35507553  6.75451788],[40.40584419 17.98322729],"[array([[20.65060565, 40.49355583, 15.86289248]]), 1.2517668403266846e-05]","[0, 0.0006647480491665192]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.72807362e+00 4.37413115e+01 4.73420483e+01 3.29260440e+05
 4.39924437e-03]",20,3,Newsvendor_BICO_RESULTS
24,[36.94852332],False,0.0,0.0,0.606649872150226,[39.50946873 11.77299759],[38.5994479   7.72421276],[40.6888465  17.89577096],"[array([[20.0297214 , 41.26382504, 16.62640881]]), 0.00017157980790338812]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.72748389e+00 4.37301258e+01 4.73443931e+01 3.29260440e+05
 4.39894518e-03]",20,3,Newsvendor_BICO_RESULTS
25,[37.01430223],True,0.0,0.0,0.6074530512925082,[39.51349833 11.38419629],[38.45450798  6.99919378],[40.47228322 17.0694226 ],"[array([[20.23069186, 40.73569012,  7.21822305]]), 4.4957042098447975e-05]","[0, 0.0003163819331622647]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71745392e+00 4.35828703e+01 4.72395383e+01 3.29260440e+05
 4.19825532e-03]",20,3,Newsvendor_BICO_RESULTS
26,[36.95622026],True,0.0,0.0,0.606744800459601,[39.45666813 10.85628422],[38.69377256  7.28791481],[40.45715489 15.15976091],"[array([[53.79029561, 38.65427759, 20.94059339]]), 9.083932746767331e-05]","[0, 0.00022100830602583997]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71775947e+00 4.35869889e+01 4.72402306e+01 3.29260440e+05
 4.19834894e-03]",20,3,Newsvendor_BICO_RESULTS
27,[36.97474902],True,0.0,0.0,0.6069722935241469,[39.47441656 10.99905408],[38.6815941  7.28134  ],[40.26548923 16.54931205],"[array([[20.75721434, 40.09813325, 12.21481595]]), 1.0806291814546842e-05]","[0, 0.0003507675194242149]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71728949e+00 4.35816563e+01 4.72384206e+01 4.11086627e+05
 4.19824455e-03]",20,3,Newsvendor_BICO_RESULTS
28,[37.13433321],True,0.0,0.0,0.6088706424701495,[39.63038523 10.40146216],[38.85798294  6.70991661],[40.40533654 14.63163821],"[array([[53.586519  , 39.0205471 , 16.42351099]]), 5.211726657611271e-05]","[0, 0.0008535290735641204]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71761513e+00 4.35858108e+01 4.72391359e+01 4.11086627e+05
 4.19831784e-03]",20,3,Newsvendor_BICO_RESULTS
29,[37.04704279],True,0.0,0.0,0.6078459078863238,[39.54484853  9.82764548],[38.77195513  6.10818612],[40.43004868 14.88293551],"[array([[54.65662826, 39.46230694, 16.92310644]]), 1.3123941237147552e-05]","[0, 0.000503535795990544]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71752909e+00 4.35827171e+01 4.72390256e+01 5.25794273e+05
 4.19836392e-03]",20,3,Newsvendor_BICO_RESULTS
30,[37.03887424],True,0.0,0.0,0.6077483266078482,[39.53692464 10.16824704],[38.71335322  6.42989941],[40.33751056 14.85965115],"[array([[54.6599051 , 39.44039372, 16.88491832]]), 1.3412818520630587e-05]","[0, 0.0005546773956244871]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71771979e+00 4.35868500e+01 4.72397406e+01 5.25794273e+05
 4.19834216e-03]",20,3,Newsvendor_BICO_RESULTS
31,[37.23456384],True,0.0,0.0,0.6100057615364264,[39.72838636 10.68346506],[38.94412938  7.49900203],[40.5919242  15.20416022],"[array([[53.29101504, 39.09457629, 18.28930814]]), 1.3074044593774925e-05]","[0, 0.0010660446770927646]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71801920e+00 4.35908401e+01 4.72404354e+01 5.25794273e+05
 4.19842486e-03]",20,3,Newsvendor_BICO_RESULTS
32,[37.30953287],False,0.0,0.0,0.6108248884453592,[39.80194052 10.84484254],[39.11081491  7.09056023],[40.77006493 15.92787891],"[array([[53.65669159, 39.5477892 , 19.9408825 ]]), 1.4923786133103079e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71831100e+00 4.35947015e+01 4.72411209e+01 5.25794273e+05
 4.19850761e-03]",20,3,Newsvendor_BICO_RESULTS
33,[41.66202365],False,0.0,0.0,0.6016208996908701,[39.83856697 10.83563961],[38.96057422  6.83445756],[40.68637496 16.9776059 ],"[array([[71.34053113, 40.12983122,  8.86602634]]), 0.0014323219174144919]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.87376011e-01 1.36306482e+01 3.64189031e+01 5.57151031e+02
 1.53796661e-04]",20,3,Newsvendor_BICO_RESULTS
34,[41.69378252],False,0.0,0.0,0.6011122744732381,[39.86400851 10.74283287],[38.97545036  7.25202188],[40.64892587 15.8245187 ],"[array([[36.02870279, 39.04176326,  8.4016656 ]]), 0.0006595868289475115]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.70747670e-01 1.32784518e+01 3.74484699e+01 5.57128614e+02
 1.43243882e-04]",20,3,Newsvendor_BICO_RESULTS
35,[37.0575962],True,0.0,0.0,0.6079715569886497,[39.8393994  10.82833994],[39.12552578  7.28958774],[40.77673989 16.07862918],"[array([[27.68894732, 39.20996999, 16.89613884]]), 0.00016486568858786743]","[0, 0.0010530004457350217]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.17036694e-01 2.11475825e+01 2.64433348e+01 6.34867860e+02
 7.99515180e-04]",20,3,Newsvendor_BICO_RESULTS
36,[37.11731782],True,0.0,0.0,0.6086735117297258,[39.90777805 10.24740552],[38.95240872  6.62934171],[40.75822765 14.97209228],"[array([[27.91592263, 39.07950627, 16.47896203]]), 0.0001690322700391711]","[0, 0.0002815633370851978]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.17039592e-01 2.11476189e+01 2.64433522e+01 6.34885368e+02
 7.99519691e-04]",20,3,Newsvendor_BICO_RESULTS
37,[37.16747881],False,0.0,0.0,0.6092510093077675,[39.97790041 10.60678158],[39.05966043  7.50028781],[40.7265157  15.60454768],"[array([[27.71878162, 39.3389655 , 16.79994586]]), 0.0003214233311695791]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.17036453e-01 2.11475557e+01 2.64433584e+01 6.34867008e+02
 7.99523640e-04]",20,3,Newsvendor_BICO_RESULTS
38,[37.69086775],False,0.0,0.0,0.6145766997506363,[40.02198396 10.64052294],[38.99954518  7.08116008],[40.95092037 15.2520573 ],"[array([[28.34427401, 39.50643977, 12.65080723]]), 0.00019363168623198757]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.02721617e-01 2.03533278e+01 2.69135997e+01 5.43169417e+02
 7.30886915e-04]",20,3,Newsvendor_BICO_RESULTS
39,[38.49653709],True,0.0,0.0,0.6199806986971272,[39.93785785 11.05100626],[39.17387609  6.8545513 ],[40.73363307 16.65273372],"[array([[38.43752825, 34.21482706, 11.84070533]]), 1.1806261868252399e-05]","[0, 0.0005854267807323821]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92420301e-01 1.61924903e+01 2.69115710e+01 3.68047096e+02
 3.13029048e-04]",20,3,Newsvendor_BICO_RESULTS
40,[38.46169946],True,0.0,0.0,0.619823605537308,[39.86477826 10.57147725],[38.9591612   6.86635214],[40.74739306 15.73134611],"[array([[38.68731832, 34.82249327, 12.72560292]]), 6.26245294391703e-05]","[0, 0.00035646140421126236]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92420084e-01 1.61924905e+01 2.69116003e+01 3.68045446e+02
 3.13029617e-04]",20,3,Newsvendor_BICO_RESULTS
41,[38.52172423],True,0.0,0.0,0.620089728286318,[39.95100645 10.20461358],[39.15613146  6.61907747],[40.88449835 15.2428401 ],"[array([[45.86329277, 38.26700298,  9.84956615]]), 5.7038487819793815e-05]","[0, 0.000680958838928768]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92421933e-01 1.61925078e+01 2.69116021e+01 3.68045623e+02
 3.13030672e-04]",20,3,Newsvendor_BICO_RESULTS
42,[38.57285868],True,0.0,0.0,0.6202994060855829,[40.04251391 10.44583749],[39.18867466  6.45607358],[40.91180076 14.83301209],"[array([[45.86014806, 38.46690231, 10.1608647 ]]), 8.644839484450717e-05]","[0, 0.001789206920619696]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92419576e-01 1.61924936e+01 2.69115704e+01 3.68045984e+02
 3.13029232e-04]",20,3,Newsvendor_BICO_RESULTS
43,[38.59371876],True,0.0,0.0,0.6203804226856109,[40.09970954 11.14853413],[39.27668862  7.50263803],[40.93820408 16.50158475],"[array([[38.84941549, 34.46900959, 18.15819981]]), 6.22419771989513e-05]","[0, 0.0010276001878832897]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92420088e-01 1.61924934e+01 2.69115815e+01 3.68045749e+02
 3.13029535e-04]",20,3,Newsvendor_BICO_RESULTS
44,[38.60398653],True,0.0,0.0,0.6204193315309567,[40.10710128 10.86510499],[39.07423417  7.14312316],[40.85638626 15.94037488],"[array([[39.03525962, 35.58501106,  9.45561384]]), 0.00011481175956795653]","[0, 0.00018365120632053976]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92419844e-01 1.61924898e+01 2.69115929e+01 3.68046121e+02
 3.13029919e-04]",20,3,Newsvendor_BICO_RESULTS
45,[38.50470302],True,0.0,0.0,0.6200164651560358,[39.95736839 11.23657302],[39.18622363  7.86471199],[40.76172297 15.29609321],"[array([[38.42389769, 34.20006855, 10.88244532]]), 1.942306371816027e-05]","[0, 0.0004892188789726238]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92420974e-01 1.61924837e+01 2.69115743e+01 3.68047580e+02
 3.13028529e-04]",20,3,Newsvendor_BICO_RESULTS
46,[38.38561142],True,0.0,0.0,0.6194553996250378,[39.78136627 11.79373989],[38.9026185   7.76787212],[40.61370643 15.89994679],"[array([[38.45696862, 34.45203402, 11.08847521]]), 1.1499050448060544e-05]","[0, 0.0008822027007446897]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92420203e-01 1.61924919e+01 2.69115801e+01 3.68046647e+02
 3.13029289e-04]",20,3,Newsvendor_BICO_RESULTS
47,[38.44860952],True,0.0,0.0,0.6197627041899758,[39.87581617 11.54072795],[38.98806036  8.37576096],[40.61123339 15.80234158],"[array([[38.52382513, 34.49990385, 10.77886435]]), 7.739388841021544e-06]","[0, 0.00012239004998511937]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92417355e-01 1.61924861e+01 2.69115478e+01 3.68044470e+02
 3.13029469e-04]",20,3,Newsvendor_BICO_RESULTS
48,[38.46078194],True,0.0,0.0,0.6198193698153018,[39.90577148 11.84049381],[39.02536644  8.884554  ],[40.6661236  15.59192485],"[array([[38.669585  , 35.29517039,  8.56726368]]), 5.7289644417868324e-05]","[0, 0.0002728215311256588]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92420710e-01 1.61924968e+01 2.69115875e+01 3.68045496e+02
 3.13029552e-04]",20,3,Newsvendor_BICO_RESULTS
49,[38.50102687],True,0.0,0.0,0.6200004134943329,[39.97262852 11.87735017],[39.120164    8.28028892],[40.65817544 16.39263479],"[array([[45.66127071, 38.34359824, 12.14657303]]), 4.209692181089686e-05]","[0, 0.0003785659527694274]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92419069e-01 1.61924954e+01 2.69115431e+01 3.68045633e+02
 3.13029075e-04]",20,3,Newsvendor_BICO_RESULTS
50,[38.46041117],False,0.0,0.0,0.6198176567261677,[39.90737883 11.90744765],[39.24623113  8.94492709],[40.6801605  15.83229998],"[array([[38.67372285, 35.0005607 ,  7.83173377]]), 5.863813787299055e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.92420167e-01 1.61924949e+01 2.69115844e+01 3.68045724e+02
 3.13029805e-04]",20,3,Newsvendor_BICO_RESULTS
51,[38.11385989],False,0.0,0.0,0.6178654908048006,[39.98316211 11.42968177],[39.22290833  8.37123058],[40.79424454 15.67332588],"[array([[45.86891724, 38.34062701,  8.61196782]]), 0.00011812807374167456]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.47453815e-01 1.81019872e+01 2.76966834e+01 4.48896094e+02
 5.02132670e-04]",20,3,Newsvendor_BICO_RESULTS
52,[38.03029971],True,0.0,0.0,0.6172923808733138,[39.95812957 11.77852729],[39.20125736  8.33938557],[40.91783093 15.80372654],"[array([[29.78065057, 38.18711771, 13.5738298 ]]), 0.00012827356297551162]","[0, 0.0003616476772401589]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.41535767e-01 1.78154848e+01 2.77595967e+01 4.54189667e+02
 4.59483911e-04]",20,3,Newsvendor_BICO_RESULTS
53,[37.93615239],False,0.0,0.0,0.6166007289630145,[39.8352337  12.07817333],[39.07310081  8.12797877],[40.68379174 17.36165022],"[array([[29.90535938, 37.9307568 , 13.99014131]]), 2.687747167029464e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.41535513e-01 1.78154898e+01 2.77595890e+01 4.54192671e+02
 4.59485417e-04]",20,3,Newsvendor_BICO_RESULTS
54,[37.92766743],True,0.0,0.0,0.6165360416355857,[39.78537515 11.64480173],[39.17078017  8.2747397 ],[40.41862807 16.70150934],"[array([[45.48633308, 38.90902525, 13.82156723]]), 0.000159652275314337]","[0, 0.0006410833498703594]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.29943713e-01 1.76425220e+01 2.74791274e+01 4.26901955e+02
 4.08480156e-04]",20,3,Newsvendor_BICO_RESULTS
55,[37.98122264],False,0.0,0.0,0.6169378323824792,[39.85523891 11.49706591],[39.12424749  8.1673565 ],[40.54816542 15.77443202],"[array([[45.34303387, 39.11037137, 13.59147766]]), 6.619168333699132e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.29952343e-01 1.76425199e+01 2.74790684e+01 4.26897176e+02
 4.08476601e-04]",20,3,Newsvendor_BICO_RESULTS
56,[38.05310028],True,0.0,0.0,0.6174525999819601,[39.90103044 10.59717146],[39.08570842  7.80562798],[40.67453661 14.16106825],"[array([[29.89496719, 39.28720113,  9.63757647]]), 5.533953161207528e-05]","[0, 0.0005583759322781845]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.18946681e-01 1.74638633e+01 2.72316556e+01 4.01566366e+02
 3.64269943e-04]",20,3,Newsvendor_BICO_RESULTS
57,[37.95974756],False,0.0,0.0,0.6167785788258956,[39.79176654 11.27559744],[39.14092086  8.42444104],[40.53771867 14.86339935],"[array([[29.99895487, 39.05152127, 11.21818012]]), 0.00014595607704315228]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.18950528e-01 1.74638749e+01 2.72316729e+01 4.01567366e+02
 3.64268068e-04]",20,3,Newsvendor_BICO_RESULTS
58,[38.03078555],True,0.0,0.0,0.617295824639643,[39.81852158 12.14626959],[39.11643231  8.2917091 ],[40.68198872 17.0967605 ],"[array([[45.54817348, 40.0414275 , 13.96762324]]), 6.796495516936396e-06]","[0, 0.00029639748951817204]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.08546683e-01 1.72074951e+01 2.71008110e+01 3.86822375e+02
 3.27019675e-04]",20,3,Newsvendor_BICO_RESULTS
59,[38.07739725],True,0.6176201700928449,0.6176201700928449,-0.6819990206608401,[39.87653982 11.9348806 ],[39.19499619  8.32166771],[40.66997511 15.86663876],"[array([[3.80979226e+01, 5.26208227e+01, 4.92439661e-03]]), 1.1290691732668279e-06]","[0, 0.00035620222241588005]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.08547135e-01 1.72074898e+01 2.71008329e+01 3.86822051e+02
 3.27019276e-04]",20,3,Newsvendor_BICO_RESULTS
